30	xyWYdzg9o+gUyBlMkxVRx4O4oBuaXtien0ZXxhB58gM=	iZ1gk4w=	EA0FF026-748A-40B2-AFD6-495109CF884C	2009-01-22 00:00:00
31	kJbBLUOic5PVfwg1GdR9qfyoMjvORTYcGZodSeVZWIk=	sIEEdsc=	DF6CEE78-E136-4DD7-99E4-AE8F4DD17690	2008-12-28 00:00:00
32	eNEOaY4IjJnWBTMEi5RwtrUvNsnE2JdKomG3EtXh0DI=	wWhazQ0=	2D2E85AE-DC60-4E13-80B7-AFFBC27CD36F	2008-12-22 00:00:00
33	imO5JUOoa0oxbLl8+7IFkDSXBvSPkWMIQ+LyZweF5JU=	O6qnszI=	EC1957A6-0C4E-47DB-9675-E6EABDC0C09C	2008-12-10 00:00:00
34	8gRugQzLi5VXNW0Nf8zZVbfXgEugWH0RjY+Q+HMyuVY=	fV77lec=	B9EC023E-0AF2-460A-AF35-43FDC9DA0AE5	2009-02-09 00:00:00
35	aG4eXJgOVz70IbhQ0E+86zZ73KYXXw8dPt3YCyGZeE8=	/e8ZHbc=	1C62B018-6E75-4292-934F-D3ACB3B45441	2009-02-01 00:00:00
36	JayoOBYFOeSNXJFNFOCCpaxrgbjZo0KR1GhtVts+TGs=	LzNcnKc=	E110E771-3AC1-4F71-A6AC-2BF369DF6E8E	2009-02-03 00:00:00
37	lZfD5IydVoTG3D4Kl+Rlu/4zC1Ws/KvjgNz7S146TDo=	T/vRqY0=	DC6FECE9-E76E-440F-8C6F-3C98312143CC	2009-02-28 00:00:00
38	vjjIYGB99tLATbne8D7MRTg2+tkExYHjmH/pcWSg3nE=	wdPlbgo=	7D3CF293-D77C-40F7-832B-F92B97978D51	2010-01-09 00:00:00
39	1qBCXoN8hcC6AXCLJ+mHECaq2uadfZjUhsZ0T9VOrCQ=	QxftJhk=	35824D5C-8133-4731-8708-E910F894D834	2010-01-29 00:00:00
40	8bitCdCd+ipeWv1IH6koUF/Kj+5LnT4/9Upfr2aW/JY=	zS9+W2w=	4FFB40FF-0B3A-4B87-BA92-E2299C0A23C4	2007-12-19 00:00:00
41	0DC43UiCe4QCmUgrnFd0Lur1C0rfS+Ht1Z8sgyk7wlM=	f64DkCs=	9D84B640-C18B-4719-BB9D-22E54F9B9637	2009-01-14 00:00:00
42	HSLAA7MxklY4dZIcbcNYGiUvPkEi4tyG/U0WE76uBag=	uTuRBuI=	4744760D-AF49-4C6B-B9CE-42C94322C699	2008-12-20 00:00:00
43	n2QKI23Ms1v3+43ei7hm1pUh6SkQcc5J3r52yMYeNTA=	6f2hjx4=	7DEBE4E3-D77A-4CC6-A7E5-54C72B7721C4	2008-12-26 00:00:00
44	IoIaCj49Zj5/06VGOxs/PBaHj8A5PNmtkP6GD1VdKA8=	Tc2WN/g=	B0F4DD32-771F-465A-B7BE-9F1C347162F7	2008-12-01 00:00:00
45	bNLcjIkHF9PhhLoHDcoQMFdZqro/2LhO6rbZEXwuXgA=	x8a2Ne8=	09307580-221E-4F99-B7AC-BA2DDBACC883	2009-02-19 00:00:00
46	FRAoiZRV3HyWmSEykYZOHNH2YwpT2Vkp+8vfSVY+4Yo=	5Tst9Lo=	FA1293C9-42FC-485A-8F42-4DD978851FE9	2009-02-01 00:00:00
47	OZg1gWJ8cJwFeGr4+7FZ+MqKBARAS7J+8B1pFKa1XcQ=	ZymdKp8=	6DEF63C3-D14B-4717-BADF-8417AE3FD9F3	2009-02-15 00:00:00
48	1RPeKdRfcI8Mq7HMufSsh7rQytv9C6RjCCFZQdVDyDU=	9jpCCt8=	6B66392C-0CAB-4779-89B5-1D8B91204273	2007-12-30 00:00:00
49	hMm7dGpKsLImpDz599yNKq2r505OJ6gWa/S367qozpc=	/YY4OC8=	DE7B93A1-AC2B-435F-8919-BC634320D6EB	2013-11-29 00:00:00
50	ZozTjNcGBqxrOfHFyynKlPjbW7aAWJ1iEYr2YlRK2tc=	CfjZvwk=	A330E72C-71D4-42C5-A08F-9978A42E526C	2008-01-26 00:00:00
51	W9SR91EhQQG8SpnY54G6CvXc8yTvDcQWzO2hFbc9idI=	YH+8tA4=	A368CBC0-824B-4B1E-A407-56D37DFA9270	2008-02-13 00:00:00
52	poOtLdr/O5ljM7FI6x2phxYKZ40LQvJdngbIyHJYOc8=	iKzMmnE=	349EE994-A613-4A3D-BBE9-F9B343B6F92F	2014-01-31 00:00:00
53	9R7wrCNQ60RNRkDChozyxt9wx8KosPoMy44l9T1F9tE=	vc8qLgY=	1CDDCC2A-DB43-439B-AF56-397F1936085C	2008-03-21 00:00:00
54	tSw5ZO9iXPX0RwBYyXXbgs0Er/WH8A9wF2dLKE9jRkc=	crrMx1g=	45EDD2B6-73BA-40C6-B25E-EB30ABC0E68F	2009-12-25 00:00:00
55	KaJIsOxhH/4hMm7LvXCTQDSJXvwahe1ZzRi8qcxnUBw=	d+NZCSg=	FC1B0534-8345-4729-BA29-5FC7139BA1CD	2013-12-31 00:00:00
56	TqlRm9aFSMX1bIHt9WKJHPFFlpZvDmBxXmcXq/TgT8Q=	pUwlZ0o=	31ED79C0-4C49-4FEC-8E76-9BEB0135DD21	2009-01-29 00:00:00
57	zXglfoRS7bTCeXkaCYmekzdz/Kl5apc+TLqNbe7VC9k=	z+4Xar8=	93FDB466-A688-4691-A5A8-BB943CC1F0D7	2009-02-16 00:00:00
58	zktaoMbtFL4JBy0MOQBR6LA1fdsu0Mlh56H4she6rTI=	FifCq2c=	7534B7F9-A7ED-4B5E-B097-90F7D5F3B7D1	2008-11-28 00:00:00
59	kiPpDLLHhN838Tjgq16FYttne2u7jphUoA3rU++BsI4=	etJg30I=	CDAD138D-0ECA-49DA-84A1-CB9FC31C89BF	2008-12-17 00:00:00
60	dcG46zy3d9RizY/+x+hNs4Sm1qW+LOArsHLnjh1MQpM=	OTtvEkg=	62E93957-90AF-4770-A248-71BF7C379E99	2009-01-04 00:00:00
61	/f3DO3lkCqiT9QfG85CP6cEVy9nWhhvLdWBYXn9g+/U=	PdUdjcs=	2A06A656-8447-4822-9B6F-B6BAD63AE54F	2009-01-11 00:00:00
62	JxsQqrqKYNwQJk5A4jZ8PTYjVQLbf7Qr4B2ToWhOuG0=	Ki83f/4=	217CA581-8A29-4C79-BC19-9B5700C9B40A	2014-02-07 00:00:00
63	ztktzyHv7105/0m7irluoONmBw2ejfOsBxv0ldRYcmQ=	ZW4H7XI=	6DA3287B-06FB-4CE3-A09F-ED5BE03A03CE	2010-01-22 00:00:00
64	+jRUrihbwVEXmyQGmKz4a/wALG2jzFJ616X/tBQMrPk=	t6IC4YE=	E461EB09-5EA5-460F-A15B-1454D8B37FAF	2010-02-16 00:00:00
65	Vh61euy0nDocJST/CrxONfgv/AHQebcBWDPk0RW4f/0=	y43ZOuo=	C34FD0A3-CC55-4487-AF61-E78E835880AD	2010-02-16 00:00:00
66	RSJWB96i8LhoGXvbT1Wc9SPtwGh+EsrYVowBTzFDBSk=	pZYt1YM=	272BCBFF-218E-4BEE-9040-379CD4A8CA31	2009-12-15 00:00:00
67	btAotCpGbd8u21XFa9jRomwxM9snEhk2j+T7FFf1QTs=	syZxbPA=	E0BAE928-DABC-49BC-A91F-B76ED16ECA66	2009-02-26 00:00:00
68	sKjIpJvzy+BB2XWa7WMQ0eFDL8Iuvv1Ueio4qDCFFnM=	wLRTFPc=	306A42BB-9467-4F65-8972-BFE3D8864C52	2009-11-26 00:00:00
69	U4JRa3QwDqShrc/sWzTbQyps/i2Hsu/qWDme7xF0+Rc=	50HBUXk=	663C4B68-3248-4860-9847-55B759276201	2009-02-08 00:00:00
70	YkOL1BpZymovEl85VM4vsrtV0EozeFw+dhw0g5ui8hY=	K8Z9iGQ=	959DF20B-3624-42FB-9DF9-CEBA8E2D6375	2008-12-08 00:00:00
71	egjnsimMaxOidXBXFQ33QOSGTATTRb1Uzd2P8RY7O4g=	BGo5Y+4=	4162EFCE-CBC8-4401-8780-E28FB59867DF	2009-02-08 00:00:00
72	WxjXwdVUavVS/yEd9EOsJN2lhCBdvaa1LXHDqZzIPic=	5bELGbE=	77931EA6-5A47-4434-AEB1-33F07DB10A5F	2008-11-24 00:00:00
73	GXa9p/VAJCdoICCD7qbmjAhZNpb2I/n4o8t0pxeXXmo=	9FjYQYE=	DD3196D5-8F7F-464B-A296-FE9E6DC54CEE	2008-12-12 00:00:00
74	7yqah7Td0IXKKTyv0cj+4a2jPREHrQD18KhWLwSzj0k=	1epjqS4=	9306F0A2-3E55-4AC6-8372-62837997A884	2008-12-31 00:00:00
75	QAoxz7y8tT7NG3hXzA27XeB3d88eBk5X/8wcNlTOgy8=	uf4qJn4=	355E7E6B-CEE4-4C28-9F52-A5BDE0ECE9D0	2009-01-19 00:00:00
76	/4TpRXSp5ThsZr0D8x3VMYYnBg7v9kL3peAZ07fZ7Pg=	7K7TF9c=	639E2D36-F732-4CCB-A8FD-C74184AE51E7	2009-02-05 00:00:00
77	N8I4nVK1F0ch2OJEJ8CB9zpeevmBuO3yfvUMgaVyJgY=	UFOl8jY=	C97AC032-5F8A-4A9A-993E-BF3F2CF040DB	2009-02-24 00:00:00
78	ylQsPrk00YFxDUrP6ji9fYqJhpQeL21R7cDfi+VoQS8=	ANcWAkg=	B9AA7938-03AC-40B7-8387-BDF648B395F6	2008-12-08 00:00:00
79	WkTMSDlkOAgq86BwpKuzKPODcjyAdXtyiX82BrtMDi4=	lFQRpDs=	35311C67-639F-42B8-8E93-D8C7EAD7DF64	2010-01-17 00:00:00
80	ip1GbTfmfkBySiZWT6JB38MPO92t0l8ubKdsvM0AmDg=	n+8wils=	2180D769-DB7F-4A64-B83C-1D8ACB104E88	2010-01-10 00:00:00
81	4LxZHgPvi4kKhnT42hl/xkNq3mQG2FBwg7byrvrFDFE=	mj0siTs=	D27CEEBD-2034-4161-97B4-1D7488EBE45B	2009-12-22 00:00:00
82	bkx8j854FLysBHt5GiNnQsj/Ig4RYpfmGQw8orfe4P4=	EvzgyaI=	DFBD1D5B-334C-404A-8F95-70BEA84DFF70	2010-02-24 00:00:00
83	WK/OWlkrVToVsQy4zX2K1BMzNSXgjSMEZIoP6YAG/XA=	gLhnKic=	0F45FC55-86DC-434A-937A-9998ECFC36A4	2010-02-05 00:00:00
84	5IOBod2fuZYTDI3xJH48BWbtNgfRcCmKsSCVp2LtyOg=	WJHSVhY=	99A7BA4A-0D6E-4E1C-A7ED-661A078F3CDB	2010-01-29 00:00:00
85	xZNvaAVnZiGqmL/AUwAwgRShl4po8j8szep2gbwhAig=	gpzwvOQ=	18C6D05E-6715-44B7-8383-E296E1688E90	2009-12-04 00:00:00
86	1ZTIwEnX3wcxbY2rY+eqUYLFGZeXCh0OcyvQ65AO5bo=	EWSTlJg=	1E9FE750-04B7-4234-A484-29B5DA54C914	2008-12-29 00:00:00
87	rEI2s12gXSaZL5t+0Q1kasE2DP8wP05zf9s4qGLs80Q=	xwU0wMc=	615B0498-5460-47E9-A645-D2CC9DE9DA4A	2008-12-15 00:00:00
88	vAE9oPAVaWTOEupyl+GeVkgyIQqvIB4u7EuLnE3S8bk=	b2XirdM=	C5F286DC-11B2-4A49-9CF6-1A1036B4A4B8	2009-12-11 00:00:00
89	LfVBBiNNQg/vUbziH10ygXvFUbq1Yn2GN+Wv+jo8yjw=	1jOLh6Q=	0CCBA338-A086-4F0B-83BB-5A422D9BBB89	2010-01-25 00:00:00
90	eofw7bOxaEgGHj91cN1T0HjO5fJ+aSPBUGlcYF06uew=	oLUagu0=	8B5951ED-916E-4840-9BDB-6571C19DDD72	2010-02-13 00:00:00
91	iZtapf/QT3QU0/q1CUmOfqQHxCayw+IxNFDQFs7i9Fc=	Xix3Ejg=	408DE00A-3DED-45E2-B705-6CDBADB6B359	2010-01-05 00:00:00
92	73XZCRSxpxvxfm04pVFVu4/d5VaWQ5KiAGq2VZiKQvU=	EuWa0kM=	B34D6B24-6D2E-4795-B01D-FD8FCB767A80	2010-03-03 00:00:00
93	1vzEmyr3aFnV9x/LttpHfZq/P2Cv3ep8Y0WV9GkFGgE=	2CwiHz4=	017C93C5-4E3F-4CE8-879D-13AEDDE9DB13	2008-12-20 00:00:00
94	79uaNYalsobQV9ii+L7Qj7xMhpY+PyFxF9g79AJOQ54=	TzZacnk=	0B0E8CB4-FFA9-423E-8BCF-8FA2B06452D9	2008-12-05 00:00:00
95	tQRqYc+t8bLCZUMi+0Q2BBHDZoyPOcmE624QK1TfkII=	/LAscLY=	D5536B03-70B6-4466-A459-8DA0D40CF328	2008-12-12 00:00:00
96	dQMZUekBH73hOqaYRbQZCc7ObVmZd1WtZtZ9bgIrp/M=	pCHkzo0=	F0594F6E-86CA-49A9-82F8-5CCA6CFAF2BF	2009-02-23 00:00:00
97	D+tvr4PUKMFvJNDT1HCP91i7f7eDjQsref8BKYQQSrc=	gkiqvog=	29FA4C94-FCEE-41E8-808B-62CF45BEB5C7	2009-02-03 00:00:00
98	jWDkJrRsj+dj11G5aaOko0I7WwKTkKnn/w3W0Q0GdMc=	63z7wMU=	67F70A03-7C4D-4B62-9DF8-054F863AFFAB	2009-02-04 00:00:00
99	iL0+3+AHga7LYIPNFgtGjM00TODip/2pw0Jhc58eADc=	HrL7JoE=	536BBC7C-A36C-4BC7-A727-9F8EAF88F5F0	2008-12-30 00:00:00
100	sjRcCEbmF7NuIGeUn2CoRodBlM7zNXJ1r9LcQrdcAZA=	BIfsGWE=	3C475672-04DE-4AA4-8B01-28F1C1F112A3	2009-01-05 00:00:00
101	PEJHSC5hLjqLLFqL2ZBoOUt5nUb6TE3C7uiaK8UAZEg=	hj2SahQ=	B84A298F-14C3-4D50-B9E1-DE00DE083BAB	2009-01-18 00:00:00
102	V9uxRM7Mn9huuTbZvaxNSakpeTF4VuFUWeetmTCeJ4o=	0jDqfNU=	12064B29-C36A-4799-975A-4456AC00AFE2	2008-11-26 00:00:00
103	MLReQB5rVHcy6hyG1xEa3GhceMRC7Mug79J0xSVT5MU=	UnKA5CE=	D35D16E5-25DC-4121-9CA8-31679FBD061F	2009-11-29 00:00:00
104	m72QIo8JFdF0Uio6mzh67IlDflkzqKya9lw47JWvIAE=	8VfMNZw=	F8D72B7D-6422-4426-A4B4-5B5031586E10	2009-12-18 00:00:00
105	Z6GmPzslpiGqbO7H3ZTy0toS44XZwyneKfS9evABQXM=	XcYocWU=	31B74305-EA75-490E-A3EA-96E0EF87630A	2009-12-18 00:00:00
106	pNixtahlA90Yq90h5Rn7FKQybly0N5vuxbCtKoqudT4=	m6EK/I4=	353F7E22-00FB-4487-A892-A4BA95DEAA6B	2010-02-20 00:00:00
107	Qh0dVKGKQ151lC/OC99MdsBdUfns0nJ3jBjM/QKe4ys=	1VGanb4=	76CB6B91-909D-404C-BA33-7A41FCB186E3	2010-02-01 00:00:00
108	xQMwRVRc6x3A9m8+hDIR6+Rl19nd00eQt9ZCRs2XFo8=	teA3gdE=	CF641A08-7EB0-443F-A80D-A248C3B0D6F2	2008-12-01 00:00:00
109	JCeXjpjVxj9AEzWyOtt6yEg2ENO49Wj6ozjtUBxkZO0=	8xYWhbw=	EA37FB4C-522C-4188-8AB8-A8BED50E521C	2008-11-30 00:00:00
110	EJSxLP0JU1+y/Gz2BvWs899NdukRhRN3ITdVmKwNppo=	4wHqiMs=	87D82341-4A55-48C1-9373-25DD7C72CB3D	2008-12-07 00:00:00
111	9KhBifQDLnse3l3s3lT9jJR//06P/iLdBpsYU6pc1lc=	s+SdD9U=	F3EC52AF-6524-4711-9315-F64953301880	2008-12-10 00:00:00
112	BVtWU+5oEmFx1CpOkFN5Fl3IlpfQuKVVUIYh8YlMEW0=	0X9otEw=	56E0860D-ED44-449D-9E5F-12FC90471835	2008-12-25 00:00:00
113	yO6qOTJwe7dCf1uee/+OG07XBzw+ECfHruXE28S6wRE=	jt49ZvQ=	C7FCE262-660E-4208-966B-F1A58798C1C0	2008-12-18 00:00:00
114	IqXg0rCan60VrwxbXaujLRTinAeHmyl6e4OcZDwAcDw=	tKM+dK8=	66A807B7-B5D9-4A20-B34E-29DECA1FD1A7	2009-01-06 00:00:00
115	lVeWrYnErMzREvkFg7oeKzeHOgfMvEpc9MrkQG7wqV4=	hB7jmhk=	B6833CF4-ED99-4183-BDE7-E1AC815D43FE	2009-01-13 00:00:00
116	vPM+vHKX5Ong90puIMloOE8l1J8BOa0a2tcYc6xw0EA=	RAmZtLA=	154B7181-75D2-4CD7-B100-0F5CD5BB1DA7	2009-01-24 00:00:00
117	oPePXo63UyUU7ikOuZ8cKvJBziC5dBypDCND8ZtWD8Y=	QzpXND8=	46117CB6-3D95-42A4-BEFB-CD954283DAE9	2009-02-11 00:00:00
118	NyCJQuSW+/8FYGH9nePDdQKRNyJpNFhFtd0hUq2vZL0=	4Hy6B1g=	C3B4C47D-06FD-4AE7-A87E-D311E6595FE6	2009-02-06 00:00:00
119	CUsEeMY+Rr9z0Rx1WFKGoxzntJj5GF6HCdIVwDLNEp4=	H/6w2Ok=	A9C71E10-FD69-4320-AB76-0206907B2DDA	2009-02-18 00:00:00
120	hf1gCi+7lKC5z7gQPPxUQe9WRjGbScIpWSrCwetUTsc=	6rrT1/o=	E696CC7D-F5DC-4055-8D84-D33282A52A78	2009-02-25 00:00:00
121	nbiXRdZ1AeCw2bpqWe+Q8pCocAN2fuf2bf6+pKcXb0I=	pzAAVrU=	E2E063F3-0B5A-415C-9026-2CBB1C387959	2008-12-26 00:00:00
122	ZN8MGbeyuzDpZCzHTQPJCxj9uZ5f/qJLpbAFQHobpf8=	712eqOk=	9F1D5C58-7AC8-44D0-9129-8B5FF52CF413	2008-11-30 00:00:00
123	GMqHMINrUy2dGYygP+yxFcaLESP2dJYqn53Fqnc4LVQ=	vvhwntI=	425A2C44-E259-49F8-8D3A-F52413C1A220	2008-11-30 00:00:00
124	+VjdxFESErROmRQkb/z7zfADRHKgyWA1ZBmGI89+Gpo=	rJYW3u4=	45DEEFB6-D295-4F71-8A6E-84C68C9B55F6	2008-12-19 00:00:00
125	s4kqBqZ5uLnllvVg96/ZqjHBnVKoaKCFbYE6lqVX3Ag=	zUJvzGw=	B22F7CB2-4B58-40BA-B15B-209CCCEFF4CD	2009-01-13 00:00:00
126	kqOenOXvEVBSPEOLEQKCmK1dawLc0jtsa1hxDLxNdHA=	cx1pJx4=	6D54C1AD-6B4D-420B-9F41-3B581CBE35A0	2009-02-19 00:00:00
127	Nt3gfdJmDQLyzR8eEtOBY7qlNLbpjQpbZYUl7L1qR14=	icpMjSA=	A78B94A5-879F-4F61-80EB-82B74E450AA5	2008-12-27 00:00:00
128	vROEd3vy7UhDJa6+cmyw8WltnPnUw7gw4Eb11NYCP6w=	mKoSxEk=	8DDC7E18-3F34-4BD7-B42A-FBF0EFD2246C	2008-11-27 00:00:00
129	gMYFdCrFfOIFYjRPFgCmIrAgq3rU4gXepF2oXwnVevk=	VGUHtUk=	06D8AF4B-4CA3-4D5C-9B57-1A0DC9857FD3	2008-12-15 00:00:00
130	1LeSyOiFTCPNViYcC/nz1P8fRN4XCrJ238BeNWc1P/U=	YwsrqGo=	4814DF5F-DF30-451E-873F-74AEA97EC240	2009-02-06 00:00:00
131	KTZZ1gVRVtvd52bbGOyRh5GVST0LMPypJS3oeUJNInw=	d+cSM1c=	4D022ED7-6604-4D8B-8D1F-6FF91C1B2478	2009-02-08 00:00:00
132	CYSzMZKIcKjEGgPVsX+fWqhBoiUToO/yY4N7JTn5N5w=	HCbYQ8s=	83A2C136-8A43-48ED-95F5-4EFF0534757F	2009-02-15 00:00:00
133	HxCZsRgq2pZVhqW0EzubejckwvfVdWZDNc+8qN7zJxo=	on7Oen8=	166849DA-4A28-4156-8D92-7B4D793F8A63	2009-01-03 00:00:00
134	K6GTy7pUJ1Pakg7tuNqbg7YEl9oiUaoowo5bP5AMx+c=	uv4blOI=	2F3C673F-DCE1-4BF1-90D2-DFB06D81702D	2009-01-07 00:00:00
135	G/yGf1dUdJPbTmdfK4uzlguKEgvM0vjROn6O5+WW2WU=	jCyuCqU=	7B887EF6-582A-4B80-A9CC-47F318786BC2	2008-11-27 00:00:00
136	LSVb5TDKXQXqtInyOiTk7pOGVIp3Jk6EQGvay5Q7BSc=	+L4SX9Q=	1DEEA336-C979-419D-860D-C849122C5E30	2009-12-04 00:00:00
137	zt/sT17DvPDa/kfOr7nZ7kpaDXtl2EsISYLKlIbzaAg=	OmaopMM=	C96FDE66-3D57-44B6-86B0-32D9E8C148AC	2009-02-16 00:00:00
138	baDhUe5uSliO1QispvR7PazqBPhe2UM5xFvJYa9iAd4=	U5OYnlY=	71E1488D-E28B-48C8-8180-DCB59E368500	2009-01-28 00:00:00
139	W/eAME5TWBhUlQ52Ge0NnjZDkgMvs2/QotJ0f70P2pU=	bpuAjPE=	090312F7-79D1-46D6-BAB2-6961F5333602	2009-12-30 00:00:00
140	2u5E5B9OVe0NyB6SRbL4mcEXMpH28+5jvZzEc439Un4=	1EleEGU=	D01C35A1-DF01-4503-91AD-64248ECAF17D	2010-01-15 00:00:00
141	js2kPZJv8MYd97yEiCwxQTm/SGqnuTihRWgz/Y/xRzg=	B3ZPmaA=	FD139F81-691A-4AE3-BE97-B2E011E55088	2010-01-17 00:00:00
142	BXkaBK9SNwnmu8cn5ad3aG03VG9NisBSqEszPwICJ70=	k1hCRU8=	3D3D180A-CEF9-412E-8499-461F74423748	2010-02-25 00:00:00
143	mJ6O/00t0xK8qE6GM8nsGef8ExaTme1SngtKvQ00rb4=	I1gsQYw=	3517D26F-F0B1-455E-A4D0-51E82DB73745	2010-02-06 00:00:00
144	2yLJdl0PkScvT2RtafYxuh6qgcZXeDLnIlIk9Rr0ha4=	amKGWqo=	1130F492-5A99-43FC-9EC7-E2050A80AD78	2009-01-10 00:00:00
145	ElqXasVV3en0o5akdcY1lyoAcrKxRmgY9TnfcgWKdco=	unhuFK8=	4809A220-D161-4C69-9E71-ABDC166BD3D7	2009-01-20 00:00:00
146	OHTnyBvL8Z29tVGOT1/XKjVzsJCf9XezJf5TScu1fa0=	imcWYdY=	9A5A97CD-0B51-41CE-9737-74CAC347EDFC	2008-11-30 00:00:00
147	FQzR9QPY/J4afQRWHwNPpNwbCWI7/+8XiOI5dCONDhw=	scA8bjQ=	B39FA476-0D6C-46E1-AE2C-28F78A3CF9EA	2008-12-19 00:00:00
