74	420023788	adventure-works\bjorn0	7AE578	4	Production Technician - WC30	1989-11-06	S	M	2009-01-07	0	43	41	1	A942E1E0-2D5E-4858-97C0-947020E96860	2014-06-30 00:00:00
75	363996959	adventure-works\michiko0	7AE584	4	Production Technician - WC30	1982-06-27	S	M	2009-01-26	0	44	42	1	F359F5B6-5E18-4C62-8531-14D951911CE5	2014-06-30 00:00:00
76	227319668	adventure-works\carol0	7AE58C	4	Production Technician - WC30	1988-10-17	M	F	2009-02-12	0	45	42	1	8D0182A3-5B59-4EEA-9B3C-C7F05DA9A2CE	2014-06-30 00:00:00
77	301435199	adventure-works\merav0	7AE594	4	Production Technician - WC30	1983-05-13	M	F	2009-03-03	0	46	43	1	2EE7914A-62D3-473B-A0E1-E4E55341EC4E	2014-06-30 00:00:00
78	370989364	adventure-works\reuben0	7AE7	3	Production Supervisor - WC40	1987-08-27	M	M	2008-12-15	0	72	56	1	71EEE2A6-B9B3-4BF4-8949-01239DF7C901	2014-06-30 00:00:00
79	697712387	adventure-works\eric1	7AE758	4	Production Technician - WC40	1966-12-08	M	M	2010-01-24	0	60	50	1	55F62E38-9457-46C8-A824-E46A3117A935	2014-06-30 00:00:00
80	943170460	adventure-works\sandeep0	7AE768	4	Production Technician - WC40	1970-12-03	S	M	2010-01-17	0	65	52	1	606C21E2-3EC0-48A6-A9FE-6BC8123AC786	2014-06-30 00:00:00
81	413787783	adventure-works\mihail0	7AE778	4	Production Technician - WC40	1971-03-09	S	M	2009-12-29	0	64	52	1	03A9BA14-0D5B-4671-B851-2C1721EFBF01	2014-06-30 00:00:00
82	58791499	adventure-works\jack1	7AE784	4	Production Technician - WC40	1973-08-29	S	M	2010-03-03	0	62	51	1	D308D387-F7F3-4B5F-ABDA-FAF5574245CD	2014-06-30 00:00:00
83	988315686	adventure-works\patrick1	7AE78C	4	Production Technician - WC40	1973-12-23	M	M	2010-02-12	0	61	50	1	296C52AE-169F-4292-975D-C508476DCECF	2014-06-30 00:00:00
84	947029962	adventure-works\frank3	7AE794	4	Production Technician - WC40	1952-03-02	M	M	2010-02-05	0	66	53	1	9AF24ACC-EA3E-4EFE-B5E3-4762C496D57C	2014-06-30 00:00:00
85	1662732	adventure-works\brian2	7AE79C	4	Production Technician - WC40	1970-12-23	S	M	2009-12-11	0	63	51	1	C294F676-CAAF-4924-9730-BC81AE408BE1	2014-06-30 00:00:00
86	769680433	adventure-works\ryan0	7AE7A2	4	Production Technician - WC40	1972-06-13	M	M	2009-01-05	0	59	49	1	10E5BD6F-2B9C-4192-A94D-6A2D50EA1ADB	2014-06-30 00:00:00
87	7201901	adventure-works\cristian0	7AE880	3	Production Supervisor - WC10	1984-04-11	M	M	2008-12-22	0	67	53	1	5BE16416-8570-417D-9E54-047DB468B5E9	2014-06-30 00:00:00
88	294148271	adventure-works\betsy0	7AE8AC	4	Production Technician - WC10	1966-12-17	S	F	2009-12-18	0	99	69	1	EBCDBA1C-6C1D-4D36-90F7-1893755C85E3	2014-06-30 00:00:00
89	90888098	adventure-works\patrick0	7AE8B4	4	Production Technician - WC10	1986-09-10	S	M	2010-02-01	0	96	68	1	D5FBE9E6-B8C5-484C-B4B8-48059E0EF267	2014-06-30 00:00:00
90	82638150	adventure-works\danielle0	7AE8BC	4	Production Technician - WC10	1986-09-07	S	F	2010-02-20	0	97	68	1	BB886159-1400-4264-B7C9-A3769BEB1274	2014-06-30 00:00:00
91	390124815	adventure-works\kimberly0	7AE8C2	4	Production Technician - WC10	1986-09-13	S	F	2010-01-12	0	95	67	1	CE256B6C-1EEE-43ED-9969-7CAC480FF4D7	2014-06-30 00:00:00
92	826454897	adventure-works\tom0	7AE8C6	4	Production Technician - WC10	1986-10-01	M	M	2010-03-10	0	98	69	1	B3BF7FC5-2014-48CE-B7BB-76124FA8446C	2014-06-30 00:00:00
93	778552911	adventure-works\kok-ho0	7AE980	3	Production Supervisor - WC50	1980-04-28	S	M	2008-12-27	0	78	59	1	57FB2C0F-B105-49F0-967A-88F3D743CB3F	2014-06-30 00:00:00
94	718299860	adventure-works\russell0	7AE9AC	4	Production Technician - WC50	1972-11-25	M	M	2008-12-12	0	6	23	1	6B10192F-D570-47C4-82C9-3D979B1EFDC1	2014-06-30 00:00:00
95	674171828	adventure-works\jim0	7AE9B4	4	Production Technician - WC50	1986-09-08	M	M	2008-12-19	0	1	20	1	6175876E-8FCC-4917-BE06-FC358515E6DF	2014-06-30 00:00:00
96	912141525	adventure-works\elizabeth0	7AE9BC	4	Production Technician - WC50	1990-01-25	M	F	2009-03-02	0	5	22	1	62A9F73F-6443-4F2F-B864-18186614BFB6	2014-06-30 00:00:00
97	370581729	adventure-works\mandar0	7AE9C2	4	Production Technician - WC50	1986-03-21	S	M	2009-02-10	0	0	20	1	1F0E068A-48C5-40BF-8190-565150EFDADD	2014-06-30 00:00:00
98	152085091	adventure-works\sameer0	7AE9C6	4	Production Technician - WC50	1978-06-26	M	M	2009-02-11	0	4	22	1	A703169F-1563-488E-914D-D784FD07F29A	2014-06-30 00:00:00
99	431859843	adventure-works\nuan0	7AE9CA	4	Production Technician - WC50	1979-03-29	S	M	2009-01-06	0	2	21	1	A6089357-2F2F-48CC-AB3C-D9B75A3C09D7	2014-06-30 00:00:00
100	204035155	adventure-works\lolan0	7AE9CE	4	Production Technician - WC50	1973-01-24	M	M	2009-01-12	0	7	23	1	9B9B768D-7CC1-4DCE-87CB-765AB73A6AFF	2014-06-30 00:00:00
101	153288994	adventure-works\houman0	7AE9D1	4	Production Technician - WC50	1971-08-30	M	M	2009-01-25	0	3	21	1	9CE8B2E8-9944-4BA5-97DE-441D8314F161	2014-06-30 00:00:00
102	360868122	adventure-works\zheng0	7AEA80	3	Production Supervisor - WC10	1983-10-26	S	M	2008-12-03	0	66	53	1	C75F2740-ACE3-4EBF-91C5-7AB352E1095F	2014-06-30 00:00:00
103	455563743	adventure-works\ebru0	7AEAAC	4	Production Technician - WC10	1986-09-22	S	M	2009-12-06	0	93	66	1	6C25A32B-88B5-4F84-A129-F7F688DFA588	2014-06-30 00:00:00
104	717889520	adventure-works\mary1	7AEAB4	4	Production Technician - WC10	1986-09-19	M	F	2009-12-25	0	94	67	1	6DC9F7D0-5664-4E4A-90F5-7AB85EBB02E6	2014-06-30 00:00:00
105	801365500	adventure-works\kevin2	7AEABC	4	Production Technician - WC10	1986-09-19	S	M	2009-12-25	0	90	65	1	8B21E53D-E705-479A-B32E-6E63AC2F4BCD	2014-06-30 00:00:00
106	561196580	adventure-works\john4	7AEAC2	4	Production Technician - WC10	1986-09-28	S	M	2010-02-27	0	92	66	1	D4CF23D9-21B6-45E4-827C-22890DF0373B	2014-06-30 00:00:00
107	393421437	adventure-works\christopher0	7AEAC6	4	Production Technician - WC10	1986-10-01	M	M	2010-02-08	0	91	65	1	F71C6055-557B-4660-86FF-8C0FA14B24E6	2014-06-30 00:00:00
108	630184120	adventure-works\jinghao0	7AEB80	3	Production Supervisor - WC50	1989-02-05	S	M	2008-12-08	0	77	58	1	2BCA07D3-F2AC-4406-904F-E09156F3EB3E	2014-06-30 00:00:00
109	113695504	adventure-works\alice0	7AEBAC	4	Production Technician - WC50	1978-01-26	M	F	2008-12-07	0	95	67	1	7E632B21-0D11-4BBA-8A68-8CAE14C20AE6	2014-06-30 00:00:00
110	857651804	adventure-works\jun0	7AEBB4	4	Production Technician - WC50	1979-07-06	S	M	2008-12-14	0	90	65	1	9C5F84D1-FB96-4D82-92A1-F932903DEAAD	2014-06-30 00:00:00
111	415823523	adventure-works\suroor0	7AEBBC	4	Production Technician - WC50	1978-02-25	S	M	2008-12-17	0	93	66	1	14010B0E-C101-4E41-B788-21923399E512	2014-06-30 00:00:00
112	981597097	adventure-works\john1	7AEBC2	4	Production Technician - WC50	1978-05-31	S	M	2009-01-01	0	91	65	1	B6998410-EE0F-4307-9E6E-FE348F11012D	2014-06-30 00:00:00
113	54759846	adventure-works\linda0	7AEBC6	4	Production Technician - WC50	1987-07-17	M	F	2008-12-25	0	96	68	1	FB84759C-B687-43B2-8727-125EFE0F5E13	2014-06-30 00:00:00
114	342607223	adventure-works\mindaugas0	7AEBCA	4	Production Technician - WC50	1978-05-07	M	M	2009-01-13	0	97	68	1	1D784088-DACB-4185-9F60-3D2DB4925BA5	2014-06-30 00:00:00
115	563680513	adventure-works\angela0	7AEBCE	4	Production Technician - WC50	1991-05-31	S	F	2009-01-20	0	92	66	1	4958E1C3-C872-4222-954E-09D2060EA7EF	2014-06-30 00:00:00
116	398737566	adventure-works\michael2	7AEBD1	4	Production Technician - WC50	1974-05-03	S	M	2009-01-31	0	98	69	1	C6EB2566-CF28-4602-9A25-5B91C8728838	2014-06-30 00:00:00
117	599942664	adventure-works\chad0	7AEBD3	4	Production Technician - WC50	1990-08-04	M	M	2009-02-18	0	99	69	1	83A32D4C-4725-478F-9997-91739BB957BA	2014-06-30 00:00:00
118	222400012	adventure-works\don0	7AEBD5	4	Production Technician - WC50	1971-06-13	M	M	2009-02-13	0	88	64	1	E720053D-922E-4C91-B81A-A1CA4EF8BB0E	2014-06-30 00:00:00
119	334834274	adventure-works\michael4	7AEBD7	4	Production Technician - WC50	1989-06-15	S	M	2009-02-25	0	94	67	1	EB27C026-9470-4450-8D5E-1F38A41793B5	2014-06-30 00:00:00
120	211789056	adventure-works\kitti0	7AEBD9	4	Production Technician - WC50	1987-06-06	S	F	2009-03-04	0	89	64	1	49A05524-FA34-45B1-95BC-489901DC5B50	2014-06-30 00:00:00
121	521265716	adventure-works\pilar0	7AEC80	3	Shipping and Receiving Supervisor	1972-09-09	S	M	2009-01-02	1	93	66	1	01BCCE22-D63A-4C3F-9BA8-D3D5A4C3BD52	2014-06-30 00:00:00
122	586486572	adventure-works\susan0	7AECAC	4	Stocker	1978-02-17	S	F	2008-12-07	0	97	68	1	923ECFD6-E202-429A-9141-6CB183531439	2014-06-30 00:00:00
123	337752649	adventure-works\vamsi0	7AECB4	4	Shipping and Receiving Clerk	1977-03-18	M	M	2008-12-07	0	95	67	1	A8838AB2-99DE-415C-8675-D82EBF1C4752	2014-06-30 00:00:00
124	420776180	adventure-works\kim0	7AECBC	4	Stocker	1984-04-30	S	F	2008-12-26	0	98	69	1	6150F197-7923-40D4-84F2-936207D468AB	2014-06-30 00:00:00
125	584205124	adventure-works\matthias0	7AECC2	4	Shipping and Receiving Clerk	1973-11-11	M	M	2009-01-20	0	94	67	1	54ED63DC-C62C-4CC7-89C2-015DF49C49A5	2014-06-30 00:00:00
126	652779496	adventure-works\jimmy0	7AECC6	4	Stocker	1985-05-04	M	M	2009-02-26	0	96	68	1	96442787-9520-4955-A457-38AFDDB6FF13	2014-06-30 00:00:00
127	750905084	adventure-works\david4	7AED80	3	Production Supervisor - WC40	1983-07-02	S	M	2009-01-03	0	73	56	1	516538E8-115B-44F4-AA7B-E6C1D9F8ADFC	2014-06-30 00:00:00
128	384162788	adventure-works\paul0	7AEDAC	4	Production Technician - WC40	1980-11-13	S	M	2008-12-04	0	68	54	1	0217049E-1566-42B6-8027-41B751E2B00B	2014-06-30 00:00:00
129	502058701	adventure-works\gary0	7AEDB4	4	Production Technician - WC40	1988-05-16	S	M	2008-12-22	0	69	54	1	A03D6052-1F85-4EBE-AAC9-B67CFDCD91A6	2014-06-30 00:00:00
130	578953538	adventure-works\rob1	7AEDBC	4	Production Technician - WC40	1973-08-04	S	M	2009-02-13	0	71	55	1	54FDA597-6822-42B4-B128-63ECA03071F2	2014-06-30 00:00:00
131	273260055	adventure-works\baris0	7AEDC2	4	Production Technician - WC40	1990-10-07	S	M	2009-02-15	0	72	56	1	232D68BF-DF58-48F9-9235-53BD4B009B4B	2014-06-30 00:00:00
132	1300049	adventure-works\nicole0	7AEDC6	4	Production Technician - WC40	1986-04-09	M	F	2009-02-22	0	67	53	1	15671E3B-016F-41FD-840B-5A9F7D776D9A	2014-06-30 00:00:00
133	830150469	adventure-works\michael1	7AEDCA	4	Production Technician - WC40	1991-01-04	S	M	2009-01-10	0	70	55	1	416BF905-7D6C-4692-8FD6-40F6C4F9ECC4	2014-06-30 00:00:00
134	45615666	adventure-works\eric0	7AEE80	3	Production Supervisor - WC20	1985-01-19	M	M	2009-01-14	0	40	40	1	2ABCF39B-88D7-49FA-820A-83D223322BA5	2014-06-30 00:00:00
135	964089218	adventure-works\ivo0	7AEEAC	4	Production Technician - WC20	1982-01-03	M	M	2008-12-04	0	9	24	1	D83A26F3-7EA7-477B-A5BB-7EAADFC13A09	2014-06-30 00:00:00
136	701156975	adventure-works\sylvester0	7AEEB4	4	Production Technician - WC20	1970-11-12	M	M	2009-12-11	0	4	22	1	D9C43D08-3882-4E5C-BDF0-F6BD7004CD04	2014-06-30 00:00:00
137	63761469	adventure-works\anibal0	7AEEBC	4	Production Technician - WC20	1974-09-05	S	F	2009-02-23	0	8	24	1	BC18A829-F0CE-4EAF-9785-2D84C86F925A	2014-06-30 00:00:00
138	25011600	adventure-works\samantha0	7AEEC2	4	Production Technician - WC20	1987-11-22	M	F	2009-02-04	0	7	23	1	1629EDDD-D0AE-4CB9-A59C-3A175F7027E5	2014-06-30 00:00:00
